date,O3,site,code
2018-03-24 09:00:00,67.95358,High Muffles,HM
2018-03-24 10:00:00,66.91208,High Muffles,HM
2018-03-24 11:00:00,67.21767,High Muffles,HM
2018-03-24 12:00:00,68.78929,High Muffles,HM
2018-03-24 13:00:00,69.388,High Muffles,HM
2018-03-24 14:00:00,69.61251,High Muffles,HM
2018-03-24 15:00:00,70.52929,High Muffles,HM
2018-03-24 16:00:00,71.8452,High Muffles,HM
2018-03-24 17:00:00,72.51875,High Muffles,HM
2018-03-24 18:00:00,71.12176,High Muffles,HM
2018-03-24 19:00:00,68.44004,High Muffles,HM
2018-03-24 20:00:00,64.47982,High Muffles,HM
2018-03-24 21:00:00,62.32821,High Muffles,HM
2018-03-24 22:00:00,60.86885,High Muffles,HM
2018-03-24 23:00:00,59.50928,High Muffles,HM
2018-03-25 00:00:00,56.9606,High Muffles,HM
2018-03-25 01:00:00,55.2996,High Muffles,HM
2018-03-25 02:00:00,56.91487,High Muffles,HM
2018-03-25 03:00:00,60.76906,High Muffles,HM
2018-03-25 04:00:00,65.29681,High Muffles,HM
2018-03-25 05:00:00,69.7123,High Muffles,HM
2018-03-25 06:00:00,73.36068,High Muffles,HM
2018-03-25 07:00:00,76.32305,High Muffles,HM
2018-03-25 08:00:00,80.2313,High Muffles,HM
2018-03-25 09:00:00,83.94413,High Muffles,HM
2018-03-25 10:00:00,86.75058,High Muffles,HM
2018-03-25 11:00:00,89.32005,High Muffles,HM
2018-03-25 12:00:00,90.96026,High Muffles,HM
2018-03-25 13:00:00,92.27618,High Muffles,HM
2018-03-25 14:00:00,93.84779,High Muffles,HM
2018-03-25 15:00:00,95.01403,High Muffles,HM
2018-03-25 16:00:00,95.60027,High Muffles,HM
2018-03-25 17:00:00,95.47554,High Muffles,HM
2018-03-25 18:00:00,94.33424,High Muffles,HM
2018-03-25 19:00:00,91.57145,High Muffles,HM
2018-03-25 20:00:00,89.56327,High Muffles,HM
2018-03-25 21:00:00,87.19338,High Muffles,HM
2018-03-25 22:00:00,84.77359,High Muffles,HM
2018-03-25 23:00:00,82.55338,High Muffles,HM
2018-03-26 00:00:00,79.92986,High Muffles,HM
2018-03-26 01:00:00,77.26477,High Muffles,HM
2018-03-26 02:00:00,75.45617,High Muffles,HM
2018-03-26 03:00:00,74.46456,High Muffles,HM
2018-03-26 04:00:00,74.04047,High Muffles,HM
2018-03-26 05:00:00,73.62886,High Muffles,HM
2018-03-26 06:00:00,73.47294,High Muffles,HM
2018-03-26 07:00:00,73.0738,High Muffles,HM
2018-03-26 08:00:00,74.20054,High Muffles,HM
2018-03-26 09:00:00,77.09639,High Muffles,HM
2018-03-26 10:00:00,80.72607,High Muffles,HM
2018-03-26 11:00:00,84.7736,High Muffles,HM
2018-03-26 12:00:00,88.47811,High Muffles,HM
2018-03-26 13:00:00,92.13898,High Muffles,HM
2018-03-26 14:00:00,95.2822,High Muffles,HM
2018-03-26 15:00:00,98.45038,High Muffles,HM
2018-03-26 16:00:00,98.9493,High Muffles,HM
2018-03-26 17:00:00,96.33618,High Muffles,HM
2018-03-26 18:00:00,92.81252,High Muffles,HM
2018-03-26 19:00:00,88.65897,High Muffles,HM
2018-03-26 20:00:00,84.57402,High Muffles,HM
2018-03-26 21:00:00,79.79682,High Muffles,HM
2018-03-26 22:00:00,74.30864,High Muffles,HM
2018-03-26 23:00:00,70.47316,High Muffles,HM
2018-03-27 00:00:00,67.69165,High Muffles,HM
2018-03-27 01:00:00,66.25308,High Muffles,HM
2018-03-27 02:00:00,64.01416,High Muffles,HM
2018-03-27 03:00:00,61.21394,High Muffles,HM
2018-03-27 04:00:00,58.33888,High Muffles,HM
2018-03-27 05:00:00,59.40534,High Muffles,HM
2018-03-27 06:00:00,62.16813,High Muffles,HM
2018-03-27 07:00:00,63.33437,High Muffles,HM
2018-03-27 08:00:00,64.37588,High Muffles,HM
2018-03-27 09:00:00,65.55251,High Muffles,HM
2018-03-27 10:00:00,67.2738,High Muffles,HM
2018-03-27 11:00:00,69.0138,High Muffles,HM
2018-03-27 12:00:00,70.4295,High Muffles,HM
2018-03-27 13:00:00,68.25294,High Muffles,HM
2018-03-27 14:00:00,64.87272,High Muffles,HM
2018-03-27 15:00:00,61.21186,High Muffles,HM
2018-03-27 16:00:00,59.20992,High Muffles,HM
2018-03-27 17:00:00,59.28476,High Muffles,HM
2018-03-27 18:00:00,59.95208,High Muffles,HM
2018-03-27 19:00:00,61.10584,High Muffles,HM
2018-03-27 20:00:00,63.4695,High Muffles,HM
2018-03-27 21:00:00,66.60025,High Muffles,HM
2018-03-27 22:00:00,70.62907,High Muffles,HM
2018-03-27 23:00:00,75.17552,High Muffles,HM
2018-03-28 00:00:00,77.58284,High Muffles,HM
2018-03-28 01:00:00,77.7533,High Muffles,HM
2018-03-28 02:00:00,77.32298,High Muffles,HM
2018-03-28 03:00:00,77.09846,High Muffles,HM
2018-03-28 04:00:00,75.93846,High Muffles,HM
2018-03-28 05:00:00,75.3647,High Muffles,HM
2018-03-28 06:00:00,73.89911,High Muffles,HM
2018-03-28 07:00:00,71.79115,High Muffles,HM
2018-03-28 08:00:00,71.57911,High Muffles,HM
2018-03-28 09:00:00,72.88671,High Muffles,HM
2018-03-28 10:00:00,74.90735,High Muffles,HM
2018-03-28 11:00:00,76.83445,High Muffles,HM
2018-03-28 12:00:00,79.62219,High Muffles,HM
2018-03-28 13:00:00,81.34348,High Muffles,HM
2018-03-28 14:00:00,83.33918,High Muffles,HM
2018-03-28 15:00:00,85.44714,High Muffles,HM
2018-03-28 16:00:00,85.72155,High Muffles,HM
2018-03-28 17:00:00,85.14155,High Muffles,HM
2018-03-28 18:00:00,83.70091,High Muffles,HM
2018-03-28 19:00:00,79.89037,High Muffles,HM
2018-03-28 20:00:00,75.84284,High Muffles,HM
2018-03-28 21:00:00,73.26714,High Muffles,HM
2018-03-28 22:00:00,70.34843,High Muffles,HM
2018-03-28 23:00:00,67.69789,High Muffles,HM
2018-03-29 00:00:00,66.18032,High Muffles,HM
2018-03-29 01:00:00,64.81244,High Muffles,HM
2018-03-29 02:00:00,63.72728,High Muffles,HM
2018-03-29 03:00:00,64.94964,High Muffles,HM
2018-03-29 04:00:00,65.14921,High Muffles,HM
2018-03-29 05:00:00,63.63373,High Muffles,HM
2018-03-29 06:00:00,62.96018,High Muffles,HM
2018-03-29 07:00:00,62.52362,High Muffles,HM
2018-03-29 08:00:00,62.53817,High Muffles,HM
2018-03-29 09:00:00,63.9809,High Muffles,HM
2018-03-29 10:00:00,66.70004,High Muffles,HM
2018-03-29 11:00:00,68.70821,High Muffles,HM
2018-03-29 12:00:00,71.09058,High Muffles,HM
2018-03-29 13:00:00,73.46671,High Muffles,HM
2018-03-29 14:00:00,74.93854,High Muffles,HM
2018-03-29 15:00:00,77.04026,High Muffles,HM
2018-03-29 16:00:00,79.47252,High Muffles,HM
2018-03-29 17:00:00,80.20843,High Muffles,HM
2018-03-29 18:00:00,79.77187,High Muffles,HM
2018-03-29 19:00:00,79.93402,High Muffles,HM
2018-03-29 20:00:00,80.48284,High Muffles,HM
2018-03-29 21:00:00,81.13768,High Muffles,HM
2018-03-29 22:00:00,82.44736,High Muffles,HM
2018-03-29 23:00:00,83.96908,High Muffles,HM
2018-03-30 00:00:00,84.49087,High Muffles,HM
2018-03-30 01:00:00,84.13331,High Muffles,HM
2018-03-30 02:00:00,83.7404,High Muffles,HM
2018-03-30 03:00:00,83.20406,High Muffles,HM
2018-03-30 04:00:00,82.22492,High Muffles,HM
2018-03-30 05:00:00,81.32685,High Muffles,HM
2018-03-30 06:00:00,79.99847,High Muffles,HM
2018-03-30 07:00:00,77.23567,High Muffles,HM
2018-03-30 08:00:00,75.32312,High Muffles,HM
2018-03-30 09:00:00,74.3523,High Muffles,HM
2018-03-30 10:00:00,74.37101,High Muffles,HM
2018-03-30 11:00:00,75.24413,High Muffles,HM
2018-03-30 12:00:00,76.49768,High Muffles,HM
2018-03-30 13:00:00,77.71381,High Muffles,HM
2018-03-30 14:00:00,79.30413,High Muffles,HM
2018-03-30 15:00:00,81.54929,High Muffles,HM
2018-03-30 16:00:00,81.76757,High Muffles,HM
2018-03-30 17:00:00,81.28736,High Muffles,HM
2018-03-30 18:00:00,79.87166,High Muffles,HM
2018-03-30 19:00:00,77.59531,High Muffles,HM
2018-03-30 20:00:00,74.87617,High Muffles,HM
2018-03-30 21:00:00,73.31703,High Muffles,HM
2018-03-30 22:00:00,72.50004,High Muffles,HM
2018-03-30 23:00:00,71.83896,High Muffles,HM
2018-03-31 00:00:00,72.50212,High Muffles,HM
2018-03-31 01:00:00,74.45208,High Muffles,HM
2018-03-31 02:00:00,76.7409,High Muffles,HM
2018-03-31 03:00:00,79.17316,High Muffles,HM
2018-03-31 04:00:00,81.79252,High Muffles,HM
2018-03-31 05:00:00,83.1209,High Muffles,HM
2018-03-31 06:00:00,83.33295,High Muffles,HM
2018-03-31 07:00:00,83.1209,High Muffles,HM
2018-03-31 08:00:00,82.40162,High Muffles,HM
2018-03-31 09:00:00,80.68865,High Muffles,HM
2018-03-31 10:00:00,79.26047,High Muffles,HM
2018-03-31 11:00:00,78.30628,High Muffles,HM
2018-03-31 12:00:00,77.56413,High Muffles,HM
2018-03-31 13:00:00,77.16499,High Muffles,HM
2018-03-31 14:00:00,77.02778,High Muffles,HM
2018-03-31 15:00:00,77.21488,High Muffles,HM
2018-03-31 16:00:00,78.09424,High Muffles,HM
2018-03-31 17:00:00,79.42262,High Muffles,HM
2018-03-31 18:00:00,80.14606,High Muffles,HM
2018-03-31 19:00:00,80.50778,High Muffles,HM
2018-03-31 20:00:00,80.95682,High Muffles,HM
2018-03-31 21:00:00,81.42456,High Muffles,HM
2018-03-31 22:00:00,82.07316,High Muffles,HM
2018-03-31 23:00:00,82.70306,High Muffles,HM
2018-04-01 00:00:00,83.21653,High Muffles,HM
2018-04-01 01:00:00,84.38277,High Muffles,HM
2018-04-01 02:00:00,85.55524,High Muffles,HM
2018-04-01 03:00:00,86.88987,High Muffles,HM
2018-04-01 04:00:00,88.44277,High Muffles,HM
2018-04-01 05:00:00,90.30127,High Muffles,HM
2018-04-01 06:00:00,92.29073,High Muffles,HM
2018-04-01 07:00:00,93.95589,High Muffles,HM
2018-04-01 08:00:00,95.58779,High Muffles,HM
2018-04-01 09:00:00,96.38607,High Muffles,HM
2018-04-01 10:00:00,97.16564,High Muffles,HM
2018-04-01 11:00:00,98.045,High Muffles,HM
2018-04-01 12:00:00,98.73726,High Muffles,HM
2018-04-01 13:00:00,99.10522,High Muffles,HM
2018-04-01 14:00:00,99.41081,High Muffles,HM
2018-04-01 15:00:00,99.69769,High Muffles,HM
2018-04-01 16:00:00,99.54801,High Muffles,HM
2018-04-01 17:00:00,99.14887,High Muffles,HM
2018-04-01 18:00:00,98.41296,High Muffles,HM
2018-04-01 19:00:00,97.18435,High Muffles,HM
2018-04-01 20:00:00,96.07424,High Muffles,HM
2018-04-01 21:00:00,95.02027,High Muffles,HM
2018-04-01 22:00:00,93.79166,High Muffles,HM
2018-04-01 23:00:00,92.53812,High Muffles,HM
2018-04-02 00:00:00,91.84586,High Muffles,HM
2018-04-02 01:00:00,91.29704,High Muffles,HM
2018-04-02 02:00:00,90.7108,High Muffles,HM
2018-04-02 03:00:00,90.18693,High Muffles,HM
2018-04-02 04:00:00,89.17661,High Muffles,HM
2018-04-02 05:00:00,87.87317,High Muffles,HM
2018-04-02 06:00:00,86.55101,High Muffles,HM
2018-04-02 07:00:00,85.71532,High Muffles,HM
2018-04-02 08:00:00,84.64886,High Muffles,HM
2018-04-02 09:00:00,84.0065,High Muffles,HM
2018-04-02 10:00:00,83.66349,High Muffles,HM
2018-04-02 11:00:00,83.80693,High Muffles,HM
2018-04-02 12:00:00,83.79445,High Muffles,HM
2018-04-02 13:00:00,84.04392,High Muffles,HM
2018-04-02 14:00:00,83.53252,High Muffles,HM
2018-04-02 15:00:00,81.69897,High Muffles,HM
2018-04-02 16:00:00,79.1108,High Muffles,HM
2018-04-02 17:00:00,75.79918,High Muffles,HM
2018-04-02 18:00:00,72.40649,High Muffles,HM
2018-04-02 19:00:00,68.47746,High Muffles,HM
2018-04-02 20:00:00,64.52348,High Muffles,HM
2018-04-02 21:00:00,59.78992,High Muffles,HM
2018-04-02 22:00:00,54.61358,High Muffles,HM
2018-04-02 23:00:00,49.99852,High Muffles,HM
2018-04-03 00:00:00,46.1859,High Muffles,HM
2018-04-03 01:00:00,42.93042,High Muffles,HM
2018-04-03 02:00:00,39.98676,High Muffles,HM
2018-04-03 03:00:00,38.21558,High Muffles,HM
2018-04-03 04:00:00,38.35278,High Muffles,HM
2018-04-03 05:00:00,40.21751,High Muffles,HM
2018-04-03 06:00:00,43.08633,High Muffles,HM
2018-04-03 07:00:00,45.97386,High Muffles,HM
2018-04-03 08:00:00,49.16282,High Muffles,HM
2018-04-03 09:00:00,52.31229,High Muffles,HM
2018-04-03 10:00:00,55.34326,High Muffles,HM
2018-04-03 11:00:00,57.90648,High Muffles,HM
2018-04-03 12:00:00,59.48433,High Muffles,HM
2018-04-03 13:00:00,60.23896,High Muffles,HM
2018-04-03 14:00:00,61.84175,High Muffles,HM
2018-04-03 15:00:00,64.08068,High Muffles,HM
2018-04-03 16:00:00,66.67509,High Muffles,HM
2018-04-03 17:00:00,70.59165,High Muffles,HM
2018-04-03 18:00:00,74.18391,High Muffles,HM
2018-04-03 19:00:00,76.77208,High Muffles,HM
2018-04-03 20:00:00,78.00692,High Muffles,HM
2018-04-03 21:00:00,79.07338,High Muffles,HM
2018-04-03 22:00:00,78.62434,High Muffles,HM
2018-04-03 23:00:00,76.58499,High Muffles,HM
2018-04-04 00:00:00,73.15488,High Muffles,HM
2018-04-04 01:00:00,68.78305,High Muffles,HM
2018-04-04 02:00:00,65.75832,High Muffles,HM
2018-04-04 03:00:00,64.00584,High Muffles,HM
2018-04-04 04:00:00,62.32821,High Muffles,HM
2018-04-04 05:00:00,61.14326,High Muffles,HM
2018-04-04 06:00:00,60.64433,High Muffles,HM
2018-04-04 07:00:00,60.92498,High Muffles,HM
2018-04-04 08:00:00,61.97896,High Muffles,HM
2018-04-04 09:00:00,63.33229,High Muffles,HM
2018-04-04 10:00:00,63.53186,High Muffles,HM
2018-04-04 11:00:00,64.03702,High Muffles,HM
2018-04-04 12:00:00,65.77702,High Muffles,HM
2018-04-04 13:00:00,67.67294,High Muffles,HM
2018-04-04 14:00:00,70.14262,High Muffles,HM
2018-04-04 15:00:00,73.22972,High Muffles,HM
2018-04-04 16:00:00,76.08606,High Muffles,HM
2018-04-04 17:00:00,78.5495,High Muffles,HM
2018-04-04 18:00:00,81.23746,High Muffles,HM
2018-04-04 19:00:00,84.17488,High Muffles,HM
2018-04-04 20:00:00,87.25575,High Muffles,HM
2018-04-04 21:00:00,89.63811,High Muffles,HM
2018-04-04 22:00:00,91.4779,High Muffles,HM
2018-04-04 23:00:00,93.34263,High Muffles,HM
2018-04-05 00:00:00,95.34457,High Muffles,HM
2018-04-05 01:00:00,96.28629,High Muffles,HM
2018-04-05 02:00:00,95.9308,High Muffles,HM
2018-04-05 03:00:00,93.47984,High Muffles,HM
2018-04-05 04:00:00,89.91252,High Muffles,HM
2018-04-05 05:00:00,86.33897,High Muffles,HM
2018-04-05 06:00:00,83.07725,High Muffles,HM
2018-04-05 07:00:00,79.91531,High Muffles,HM
2018-04-05 08:00:00,77.48305,High Muffles,HM
2018-04-05 09:00:00,75.89273,High Muffles,HM
2018-04-05 10:00:00,75.98004,High Muffles,HM
2018-04-05 11:00:00,77.3209,High Muffles,HM
2018-04-05 12:00:00,79.44757,High Muffles,HM
2018-04-05 13:00:00,81.69897,High Muffles,HM
2018-04-05 14:00:00,83.68843,High Muffles,HM
2018-04-05 15:00:00,85.8151,High Muffles,HM
2018-04-05 16:00:00,87.34929,High Muffles,HM
2018-04-05 17:00:00,87.56757,High Muffles,HM
2018-04-05 18:00:00,87.39919,High Muffles,HM
2018-04-05 19:00:00,85.55316,High Muffles,HM
2018-04-05 20:00:00,82.728,High Muffles,HM
2018-04-05 21:00:00,79.29166,High Muffles,HM
2018-04-05 22:00:00,75.70563,High Muffles,HM
2018-04-05 23:00:00,71.83273,High Muffles,HM
2018-04-06 00:00:00,67.48376,High Muffles,HM
2018-04-06 01:00:00,63.83953,High Muffles,HM
2018-04-06 02:00:00,60.91458,High Muffles,HM
2018-04-06 03:00:00,59.06856,High Muffles,HM
2018-04-06 04:00:00,57.34104,High Muffles,HM
2018-04-06 05:00:00,56.87953,High Muffles,HM
2018-04-06 06:00:00,57.43458,High Muffles,HM
2018-04-06 07:00:00,57.50318,High Muffles,HM
2018-04-06 08:00:00,58.12892,High Muffles,HM
2018-04-06 09:00:00,59.3596,High Muffles,HM
2018-04-06 10:00:00,60.55079,High Muffles,HM
2018-04-06 11:00:00,62.3781,High Muffles,HM
2018-04-06 12:00:00,65.04735,High Muffles,HM
2018-04-06 13:00:00,67.16154,High Muffles,HM
2018-04-06 14:00:00,68.95144,High Muffles,HM
2018-04-06 15:00:00,71.53961,High Muffles,HM
2018-04-06 16:00:00,73.2609,High Muffles,HM
2018-04-06 17:00:00,73.74735,High Muffles,HM
2018-04-06 18:00:00,72.96154,High Muffles,HM
2018-04-06 19:00:00,71.80778,High Muffles,HM
2018-04-06 20:00:00,70.46068,High Muffles,HM
2018-04-06 21:00:00,68.68326,High Muffles,HM
2018-04-06 22:00:00,65.85186,High Muffles,HM
2018-04-06 23:00:00,62.66498,High Muffles,HM
2018-04-07 00:00:00,59.70261,High Muffles,HM
2018-04-07 01:00:00,57.59466,High Muffles,HM
2018-04-07 02:00:00,56.42218,High Muffles,HM
2018-04-07 03:00:00,55.08756,High Muffles,HM
2018-04-07 04:00:00,53.53465,High Muffles,HM
2018-04-07 05:00:00,51.48282,High Muffles,HM
2018-04-07 06:00:00,51.46411,High Muffles,HM
2018-04-07 07:00:00,52.48691,High Muffles,HM
2018-04-07 08:00:00,55.5553,High Muffles,HM
2018-04-07 09:00:00,60.17036,High Muffles,HM
2018-04-07 10:00:00,65.1596,High Muffles,HM
2018-04-07 11:00:00,70.1052,High Muffles,HM
2018-04-07 12:00:00,74.5581,High Muffles,HM
2018-04-07 13:00:00,78.82391,High Muffles,HM
2018-04-07 14:00:00,80.16478,High Muffles,HM
2018-04-07 15:00:00,79.45381,High Muffles,HM
2018-04-07 16:00:00,76.49144,High Muffles,HM
2018-04-07 17:00:00,71.23402,High Muffles,HM
2018-04-07 18:00:00,63.86864,High Muffles,HM
2018-04-07 19:00:00,56.23508,High Muffles,HM
2018-04-07 20:00:00,50.59723,High Muffles,HM
2018-04-07 21:00:00,49.39358,High Muffles,HM
2018-04-07 22:00:00,50.39766,High Muffles,HM
2018-04-07 23:00:00,52.54304,High Muffles,HM
2018-04-08 00:00:00,55.62182,High Muffles,HM
2018-04-08 01:00:00,58.97086,High Muffles,HM
2018-04-08 02:00:00,63.71688,High Muffles,HM
2018-04-08 03:00:00,69.27989,High Muffles,HM
2018-04-08 04:00:00,73.38979,High Muffles,HM
2018-04-08 05:00:00,72.51043,High Muffles,HM
2018-04-08 06:00:00,68.98054,High Muffles,HM
2018-04-08 07:00:00,66.17409,High Muffles,HM
2018-04-08 08:00:00,65.50262,High Muffles,HM
2018-04-08 09:00:00,65.78326,High Muffles,HM
2018-04-08 10:00:00,67.81014,High Muffles,HM
2018-04-08 11:00:00,70.09273,High Muffles,HM
2018-04-08 12:00:00,70.78499,High Muffles,HM
2018-04-08 13:00:00,73.47918,High Muffles,HM
2018-04-08 14:00:00,78.23144,High Muffles,HM
2018-04-08 15:00:00,82.39746,High Muffles,HM
2018-04-08 16:00:00,83.02112,High Muffles,HM
2018-04-08 17:00:00,82.55338,High Muffles,HM
2018-04-08 18:00:00,79.88413,High Muffles,HM
2018-04-08 19:00:00,76.22327,High Muffles,HM
2018-04-08 20:00:00,72.95531,High Muffles,HM
2018-04-08 21:00:00,69.35681,High Muffles,HM
2018-04-08 22:00:00,66.85595,High Muffles,HM
2018-04-08 23:00:00,65.00369,High Muffles,HM
2018-04-09 00:00:00,63.88735,High Muffles,HM
2018-04-09 01:00:00,63.19509,High Muffles,HM
2018-04-09 02:00:00,63.07036,High Muffles,HM
2018-04-09 03:00:00,61.78562,High Muffles,HM
2018-04-09 04:00:00,61.31165,High Muffles,HM
2018-04-09 05:00:00,60.13917,High Muffles,HM
2018-04-09 06:00:00,56.35358,High Muffles,HM
2018-04-09 07:00:00,53.24777,High Muffles,HM
2018-04-09 08:00:00,51.21465,High Muffles,HM
2018-04-09 09:00:00,53.97121,High Muffles,HM
2018-04-09 10:00:00,58.10605,High Muffles,HM
2018-04-09 11:00:00,63.71896,High Muffles,HM
2018-04-09 12:00:00,68.63337,High Muffles,HM
2018-04-09 13:00:00,75.05079,High Muffles,HM
2018-04-09 14:00:00,82.89639,High Muffles,HM
2018-04-09 15:00:00,89.66306,High Muffles,HM
2018-04-09 16:00:00,95.80607,High Muffles,HM
2018-04-09 17:00:00,97.00349,High Muffles,HM
2018-04-09 18:00:00,96.18027,High Muffles,HM
2018-04-09 19:00:00,94.98285,High Muffles,HM
2018-04-09 20:00:00,95.45059,High Muffles,HM
2018-04-09 21:00:00,94.83941,High Muffles,HM
2018-04-09 22:00:00,94.33424,High Muffles,HM
2018-04-09 23:00:00,93.44865,High Muffles,HM
2018-04-10 00:00:00,92.66492,High Muffles,HM
2018-04-10 01:00:00,92.33439,High Muffles,HM
2018-04-10 02:00:00,92.36557,High Muffles,HM
2018-04-10 03:00:00,93.07654,High Muffles,HM
2018-04-10 04:00:00,93.41331,High Muffles,HM
2018-04-10 05:00:00,93.79998,High Muffles,HM
2018-04-10 06:00:00,93.78751,High Muffles,HM
2018-04-10 07:00:00,93.07654,High Muffles,HM
2018-04-10 08:00:00,92.15145,High Muffles,HM
2018-04-10 09:00:00,90.8979,High Muffles,HM
2018-04-10 10:00:00,89.39489,High Muffles,HM
2018-04-10 11:00:00,87.3493,High Muffles,HM
2018-04-10 12:00:00,84.86091,High Muffles,HM
2018-04-10 13:00:00,82.19789,High Muffles,HM
2018-04-10 14:00:00,79.46004,High Muffles,HM
2018-04-10 15:00:00,76.69101,High Muffles,HM
2018-04-10 16:00:00,72.9366,High Muffles,HM
2018-04-10 17:00:00,68.00348,High Muffles,HM
2018-04-10 18:00:00,63.43208,High Muffles,HM
2018-04-10 19:00:00,60.20778,High Muffles,HM
2018-04-10 20:00:00,57.31401,High Muffles,HM
2018-04-10 21:00:00,55.56154,High Muffles,HM
2018-04-10 22:00:00,54.20196,High Muffles,HM
2018-04-10 23:00:00,54.3267,High Muffles,HM
2018-04-11 00:00:00,56.00433,High Muffles,HM
2018-04-11 01:00:00,59.60906,High Muffles,HM
2018-04-11 02:00:00,63.58176,High Muffles,HM
2018-04-11 03:00:00,67.09294,High Muffles,HM
2018-04-11 04:00:00,71.63316,High Muffles,HM
2018-04-11 05:00:00,75.41251,High Muffles,HM
2018-04-11 06:00:00,79.10456,High Muffles,HM
2018-04-11 07:00:00,82.46607,High Muffles,HM
2018-04-11 08:00:00,86.02091,High Muffles,HM
2018-04-11 09:00:00,89.30134,High Muffles,HM
2018-04-11 10:00:00,91.77102,High Muffles,HM
2018-04-11 11:00:00,93.21166,High Muffles,HM
2018-04-11 12:00:00,93.11812,High Muffles,HM
2018-04-11 13:00:00,92.55059,High Muffles,HM
2018-04-11 14:00:00,91.93317,High Muffles,HM
2018-04-11 15:00:00,90.89166,High Muffles,HM
2018-04-11 16:00:00,89.38865,High Muffles,HM
2018-04-11 17:00:00,88.09145,High Muffles,HM
2018-04-11 18:00:00,87.37424,High Muffles,HM
2018-04-11 19:00:00,86.88155,High Muffles,HM
2018-04-11 20:00:00,87.37424,High Muffles,HM
2018-04-11 21:00:00,88.09768,High Muffles,HM
2018-04-11 22:00:00,88.85854,High Muffles,HM
2018-04-11 23:00:00,89.50091,High Muffles,HM
2018-04-12 00:00:00,89.47804,High Muffles,HM
2018-04-12 01:00:00,89.15998,High Muffles,HM
2018-04-12 02:00:00,89.09761,High Muffles,HM
2018-04-12 03:00:00,88.98535,High Muffles,HM
2018-04-12 04:00:00,88.54256,High Muffles,HM
2018-04-12 05:00:00,88.57374,High Muffles,HM
2018-04-12 06:00:00,88.3617,High Muffles,HM
2018-04-12 07:00:00,87.97503,High Muffles,HM
2018-04-12 08:00:00,87.89188,High Muffles,HM
2018-04-12 09:00:00,87.6736,High Muffles,HM
2018-04-12 10:00:00,86.90026,High Muffles,HM
2018-04-12 11:00:00,86.08951,High Muffles,HM
2018-04-12 12:00:00,84.9794,High Muffles,HM
2018-04-12 13:00:00,83.59488,High Muffles,HM
2018-04-12 14:00:00,82.57209,High Muffles,HM
2018-04-12 15:00:00,81.78004,High Muffles,HM
2018-04-12 16:00:00,81.01918,High Muffles,HM
2018-04-12 17:00:00,80.65123,High Muffles,HM
2018-04-12 18:00:00,80.41424,High Muffles,HM
2018-04-12 19:00:00,80.17101,High Muffles,HM
2018-04-12 20:00:00,80.09617,High Muffles,HM
2018-04-12 21:00:00,80.50155,High Muffles,HM
2018-04-12 22:00:00,80.91316,High Muffles,HM
2018-04-12 23:00:00,81.38714,High Muffles,HM
2018-04-13 00:00:00,81.74886,High Muffles,HM
2018-04-13 01:00:00,82.21037,High Muffles,HM
2018-04-13 02:00:00,82.89015,High Muffles,HM
2018-04-13 03:00:00,83.6323,High Muffles,HM
2018-04-13 04:00:00,84.37445,High Muffles,HM
2018-04-13 05:00:00,84.3994,High Muffles,HM
2018-04-13 06:00:00,83.76327,High Muffles,HM
2018-04-13 07:00:00,82.17918,High Muffles,HM
2018-04-13 08:00:00,80.13359,High Muffles,HM
2018-04-13 09:00:00,77.14004,High Muffles,HM
2018-04-13 10:00:00,73.85961,High Muffles,HM
2018-04-13 11:00:00,70.87853,High Muffles,HM
2018-04-13 12:00:00,68.04713,High Muffles,HM
2018-04-13 13:00:00,65.6024,High Muffles,HM
2018-04-13 14:00:00,64.49229,High Muffles,HM
2018-04-13 15:00:00,64.13681,High Muffles,HM
2018-04-13 16:00:00,63.75638,High Muffles,HM
2018-04-13 17:00:00,63.40713,High Muffles,HM
2018-04-13 18:00:00,62.43423,High Muffles,HM
2018-04-13 19:00:00,60.43229,High Muffles,HM
2018-04-13 20:00:00,56.72777,High Muffles,HM
2018-04-13 21:00:00,52.08153,High Muffles,HM
2018-04-13 22:00:00,47.34175,High Muffles,HM
2018-04-13 23:00:00,42.14045,High Muffles,HM
2018-04-14 00:00:00,38.18855,High Muffles,HM
2018-04-14 01:00:00,36.62317,High Muffles,HM
2018-04-14 02:00:00,36.9849,High Muffles,HM
2018-04-14 03:00:00,38.43178,High Muffles,HM
2018-04-14 04:00:00,41.27565,High Muffles,HM
2018-04-14 05:00:00,45.01135,High Muffles,HM
2018-04-14 06:00:00,48.67221,High Muffles,HM
2018-04-14 07:00:00,53.11264,High Muffles,HM
2018-04-14 08:00:00,57.13939,High Muffles,HM
2018-04-14 09:00:00,61.75444,High Muffles,HM
2018-04-14 10:00:00,65.30305,High Muffles,HM
2018-04-14 11:00:00,69.05122,High Muffles,HM
2018-04-14 12:00:00,73.0738,High Muffles,HM
2018-04-14 13:00:00,77.5766,High Muffles,HM
2018-04-14 14:00:00,81.64908,High Muffles,HM
2018-04-14 15:00:00,85.3037,High Muffles,HM
2018-04-14 16:00:00,88.5779,High Muffles,HM
2018-04-14 17:00:00,89.04564,High Muffles,HM
2018-04-14 18:00:00,87.84198,High Muffles,HM
2018-04-14 19:00:00,85.3536,High Muffles,HM
2018-04-14 20:00:00,83.53252,High Muffles,HM
2018-04-14 21:00:00,81.30607,High Muffles,HM
2018-04-14 22:00:00,79.29166,High Muffles,HM
